5,1.77635,289.5786,313.9844,475.1686,312.8914,569.5071,-65.02431,96.33666,-8.61175,-62.29338,72.52075,-93.13757,-24.6395,59.43506,-114.8895,-2.91011,56.85935,-108.3002,22.73054,48.23127,-46.0964,-65.88832,99.11535,-3.468304,-61.88447,75.64985,-88.90163,-29.77677,71.69028,-106.1966,-3.800245,64.88635,-102.8949,28.09955,48.73253,-55.53512,-0.770798,-0.6354657,-0.0453173,-0.5340037,-0.6835929,-0.4975347,-0.2171785,-0.7126778,-0.6670262,-0.1885648,-0.7606533,-0.6211681,-0.1498148,-0.9404055,0.3052754,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,TRUE,TRUE,TRUE,TRUE,132.515796087071,1,5
1,1.788889,711.322,821.348,1057.153,958.3182,815.6518,-74.78701,100.9132,-23.32515,-24.50787,96.14894,-45.75463,-12.00293,95.35864,-45.08052,2.355579,98.8173,-46.3028,14.29362,91.61034,-49.63833,-67.67201,99.07272,-7.318553,-56.11452,70.67802,-79.90116,-30.17572,66.77751,-99.09727,-5.521299,62.30322,-95.52751,20.17677,57.16694,-54.29621,-0.895935,-0.3894199,-0.2136647,-0.1263795,-0.9515874,0.2801955,-0.207208,-0.9460124,0.2492498,-0.2334022,-0.926845,0.2940778,-0.3805846,-0.6265317,0.6801569,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,146.116571906016,1,1
1,1.808394,1011.753,750.2048,912.6749,940.0267,928.9437,-83.75265,103.6533,-47.86477,-22.87051,95.43725,-54.26746,-15.48177,94.65967,-49.14896,-2.737727,97.21025,-47.81681,6.903283,101.6263,-55.16376,-70.55463,99.61091,-14.17731,-42.43457,77.45154,-73.5137,-29.09018,68.90359,-91.62229,-6.839671,67.05207,-86.943,9.150384,78.33854,-57.78868,-0.9026877,-0.1339961,-0.4089009,0.2475114,-0.8005384,0.5457805,-0.01612407,-0.7423254,0.6698455,-0.1560051,-0.6908665,0.7059503,-0.4009041,-0.4590052,0.7928368,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,136.297516120014,1,1
1,1.819498,885.2161,682.2744,884.769,885.4999,719.165,-85.42936,105.5596,-54.58442,-24.00196,95.34246,-57.34527,-16.97734,94.89778,-51.37601,-4.491868,96.97995,-49.75075,5.320221,101.66,-56.43922,-71.73775,100.0476,-17.34546,-36.06642,82.33785,-69.83131,-28.1293,70.95403,-87.7738,-7.012398,70.32977,-82.39871,5.703427,88.10987,-58.39064,-0.8878241,-0.1133853,-0.4459958,0.2912367,-0.6391674,0.7117909,0.01957838,-0.5426788,0.8397121,-0.1372448,-0.4911738,0.8601815,-0.3885941,-0.3126349,0.8667492,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,133.981178125747,1,1
1,1.86281,357.925,275.3989,401.9737,395.8693,252.5594,-91.39739,116.0066,-54.50963,-27.21848,97.79248,-55.99197,-20.45948,97.82767,-49.32907,-8.146418,99.64834,-47.70676,1.865964,103.8302,-54.01083,-76.94252,103.9136,-28.01203,-28.3671,93.67007,-59.71459,-25.40553,79.01071,-75.32278,-7.407944,81.51495,-68.4326,1.353659,101.9095,-54.64857,-0.9089763,-0.03031899,-0.4157438,0.3164645,-0.3720644,0.8725929,0.06255155,-0.2141885,0.9747875,-0.1024552,-0.1696892,0.9801574,-0.3640889,-0.09877985,0.9261112,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,135.240373928792,1,1
1,1.87488,334.0743,196.9531,289.6397,290.6167,191.3065,-93.47016,118.8753,-53.31117,-28.13703,98.07938,-55.53078,-21.40833,98.22926,-48.85092,-9.096002,100.1015,-47.22671,0.929225,104.1467,-53.55561,-80.68842,107.4372,-33.15846,-28.53461,94.73491,-58.5579,-25.05553,80.84635,-72.64589,-7.730307,83.92763,-65.53597,0.3912466,102.6512,-53.95618,-0.9190395,-0.00436482,-0.3941412,0.3153496,-0.344404,0.884274,0.0616484,-0.1852719,0.9807516,-0.1028543,-0.1385997,0.984993,-0.3635598,-0.07071608,0.928883,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,135.876611301593,1,1
1,1.893952,544.0763,290.7863,299.8701,237.3902,178.7793,-93.82224,127.0515,-35.55974,-31.8983,101.9298,-49.64519,-24.17376,101.0362,-44.19574,-11.69366,101.715,-44.68406,-2.528854,105.3011,-52.42109,-85.42584,113.8531,-35.15078,-30.11725,97.17648,-55.37476,-24.98048,83.76858,-68.40067,-8.705283,87.55048,-61.13894,-2.810914,104.075,-52.63108,-0.9679794,0.07609991,-0.2392166,0.4281867,-0.4133906,0.8035946,0.2113813,-0.2402818,0.9474084,0.05107696,-0.1875981,0.980917,-0.2075205,-0.09517096,0.9735901,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,143.753422983095,1,1
1,1.909349,452.9,202.0671,188.7369,152.839,157.4263,-94.31327,129.6409,-30.86454,-35.50557,101.5699,-50.46505,-26.87233,100.2069,-44.65582,-14.40781,100.1271,-45.78532,-5.462166,103.4785,-53.87268,-87.34377,117.1043,-34.14982,-32.71706,98.56616,-53.7931,-25.40254,86.12353,-64.8534,-10.41014,90.45962,-57.38958,-5.978523,102.705,-53.83334,-0.9737027,0.1366655,-0.1822792,0.42891,-0.5015082,0.7513493,0.2438242,-0.298374,0.9227799,0.08937684,-0.2371004,0.9673651,-0.1629759,-0.1284192,0.9782369,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,143.340842869011,1,1
1,1.915388,602.2833,319.7883,256.2595,315.5209,395.6356,-92.17526,135.2187,-25.79684,-41.23653,100.0056,-53.76453,-31.57998,97.22086,-48.31886,-19.43254,95.42963,-50.80292,-10.9735,97.90275,-59.68876,-87.77112,118.5887,-33.41343,-34.81023,98.71221,-54.01499,-26.00401,86.9649,-63.53577,-11.71703,90.95448,-56.64427,-9.335423,99.59158,-57.12616,-0.9566774,0.2837777,-0.0651036,0.4073228,-0.6184915,0.6719795,0.2909368,-0.3800599,0.8780149,0.1529538,-0.2995043,0.9417549,-0.07759231,-0.1562791,0.9846605,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,146.149260916478,1,1
1,1.928247,793.6752,1016.49,1169.754,1124.37,919.9597,-79.45879,123.7507,-12.0493,-62.95023,139.4647,-92.21049,-41.9716,122.5778,-115.392,-17.45332,102.1795,-115.5261,5.165317,74.36846,-91.99151,-86.88888,119.4207,-30.55935,-50.85392,95.91356,-58.68751,-32.34835,84.83244,-64.76011,-18.70601,84.85773,-60.25084,-14.48603,74.94556,-60.32902,-0.9876006,0.0674974,-0.1417363,-0.4578401,-0.875541,0.1543063,-0.4764858,-0.8261659,0.3006847,-0.5025606,-0.7852866,0.3616044,-0.6156567,-0.6300307,0.4733161,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,159.788375497007,1,1
5,1.971201,487.864,547.0863,937.2974,897.3051,762.6899,-70.23338,107.4796,-4.258184,-64.83202,113.5583,-97.04675,-30.6606,104.8725,-123.7987,-1.622945,86.64115,-118.0221,28.6197,63.36807,-84.14107,-79.30524,114.2842,-17.77165,-61.03421,102.033,-77.90215,-33.48367,86.1563,-74.97252,-15.63062,82.02409,-76.46066,23.08168,61.05377,-79.47949,-0.9383268,-0.3055566,-0.161796,-0.6505532,-0.4312204,-0.6251636,-0.3712082,-0.473335,-0.7988482,-0.253927,-0.670356,-0.6972402,-0.09522195,-0.9379431,-0.33346,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,TRUE,TRUE,TRUE,TRUE,150.883741437848,1,5
5,2.000942,339.2311,264.8157,364.5515,444.984,409.0437,-67.51414,99.54956,-0.5328687,-64.38681,97.96249,-95.65005,-30.64092,91.85327,-122.3896,1.889468,79.158,-118.2298,34.16556,59.04165,-81.07004,-73.53551,106.9826,-8.994981,-62.00168,101.458,-82.04221,-33.34503,86.59062,-78.30624,-12.87116,81.41747,-83.39589,31.9472,58.22481,-79.63973,-0.908474,-0.4072417,-0.09396452,-0.6067498,-0.4395723,-0.6622921,-0.3229254,-0.4326227,-0.8417581,-0.1457354,-0.6018908,-0.7851679,0.0407015,-0.9472509,-0.317898,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,TRUE,TRUE,TRUE,TRUE,147.555596415342,1,5
5,2.024714,132.986,390.2161,426.6644,363.4876,401.408,-68.57796,99.48377,-2.628326,-62.98995,85.51797,-96.31667,-28.67766,76.68437,-120.4941,3.958598,66.87107,-114.526,32.42841,51.69454,-69.44669,-70.42451,102.1535,-4.788956,-62.37965,96.72788,-86.29314,-32.91659,85.54558,-82.89946,-9.486568,78.77087,-90.01633,31.09394,52.26295,-70.0777,-0.867915,-0.4920436,-0.06794504,-0.5630606,-0.5476948,-0.6188644,-0.2831842,-0.5604704,-0.7782543,-0.1040251,-0.6860456,-0.7200835,0.005323692,-0.9960369,-0.08878103,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,TRUE,TRUE,TRUE,TRUE,141.381682170135,1,5
4,2.033114,227.7814,549.2321,778.941,693.4361,436.8781,-69.20581,97.13548,-7.988678,-52.03296,76.82903,-66.06054,-30.05042,68.89395,-68.60825,-8.154227,69.66463,-73.93443,16.00648,65.88912,-66.63643,-70.0794,100.5576,-5.684761,-62.98294,93.19579,-86.29219,-33.494,83.90665,-84.60554,-10.41011,76.67328,-91.66328,21.05333,55.38795,-71.4945,-0.8968588,-0.4307246,-0.1006009,-0.512163,-0.7924175,-0.3313059,-0.3692966,-0.8363723,-0.4050942,-0.3380547,-0.8793134,-0.3354504,-0.2334271,-0.9669745,0.1023336,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,TRUE,TRUE,TRUE,FALSE,151.586292321518,1,4
1,2.081098,623.2209,514.6395,518.1257,593.7864,605.2542,-66.65456,107.7221,-39.63977,-38.54263,91.96062,-67.73729,-29.31174,84.47382,-73.28493,-10.4125,84.89751,-65.96709,8.047732,91.36349,-66.36407,-70.04157,101.9143,-15.34048,-50.30405,87.68476,-76.88321,-33.59718,81.15627,-83.84014,-12.12759,75.29077,-86.48795,7.054858,88.93796,-66.66467,-0.8209714,-0.2276237,-0.5236349,-0.1608097,-0.9776457,0.1354589,-0.3229178,-0.9275941,0.1878652,-0.345543,-0.8760479,0.336363,-0.5565673,-0.7384787,0.3806338,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,140.870813223137,1,1
1,2.087489,643.595,521.2647,536.4141,583.5118,596.9105,-65.6657,110.8333,-43.29591,-38.42281,96.52415,-69.13609,-29.50677,89.1805,-74.76713,-10.66578,88.60689,-66.53873,7.452681,94.6208,-66.47127,-69.88575,102.2058,-16.35849,-48.25759,89.47333,-75.91409,-33.43843,81.56257,-83.56697,-12.10798,75.99675,-85.59165,6.686521,92.07522,-66.35267,-0.7952295,-0.1925651,-0.5749162,-0.1723955,-0.976586,0.1286836,-0.3428213,-0.9213744,0.1831468,-0.362072,-0.8669555,0.3424793,-0.5836159,-0.718277,0.3787752,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,138.044618724931,1,1
1,2.108327,524.9429,575.3968,649.0855,559.4725,515.6251,-61.83076,122.8394,-44.72308,-38.35621,110.5787,-66.55067,-29.37098,102.5807,-67.96724,-12.23265,98.81255,-63.97712,5.252504,102.7784,-63.20911,-68.77613,104.5303,-20.30603,-42.13124,101.1612,-71.12734,-32.49573,85.88277,-80.73004,-12.01262,80.86165,-80.97225,4.847494,101.6613,-62.31866,-0.7559645,-0.05055885,-0.6526573,-0.2492457,-0.9632306,0.1003164,-0.3852375,-0.8851991,0.260796,-0.4287267,-0.8325043,0.350899,-0.6506767,-0.6473305,0.3969673,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,132.169907735082,1,1
1,2.129466,287.6262,419.6936,480.1252,361.2492,320.2492,-62.05829,125.4898,-44.67323,-38.68239,112.9117,-60.30831,-30.77,104.8105,-61.19877,-15.11813,100.7011,-61.10742,1.898236,104.1195,-60.84825,-67.14377,108.6691,-25.86338,-39.73125,108.0409,-64.61661,-32.01944,90.29286,-76.1515,-12.77082,86.47124,-75.30418,1.627532,103.7718,-59.58303,-0.7470904,-0.04638775,-0.6631019,-0.1951786,-0.9457198,0.2598448,-0.3412247,-0.8483582,0.404789,-0.4308829,-0.8003775,0.4168162,-0.6516723,-0.6036167,0.4593147,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,FALSE,FALSE,FALSE,FALSE,132.791202948312,1,1
5,2.214045,829.0612,797.6615,1007.862,935.291,981.3039,-74.41642,113.6849,-14.21587,-63.29474,120.4997,-89.20754,-39.00179,113.1294,-110.5086,-12.27474,89.54379,-105.553,16.98593,69.44531,-78.75716,-75.34907,112.8327,-36.66815,-60.93083,101.6885,-66.97304,-44.85687,89.54022,-72.81532,-30.7985,81.89834,-71.85751,-5.318879,58.70676,-70.71968,-0.8781119,-0.3291722,-0.347225,-0.7367693,-0.618247,-0.2737548,-0.697814,-0.5953136,-0.3983181,-0.6736276,-0.6507318,-0.3503912,-0.4598343,-0.8499686,-0.2571105,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,TRUE,TRUE,TRUE,TRUE,167.109482471035,1,5
5,2.247153,531.8666,426.1162,811.4329,891.4736,824.004,-63.86602,98.86515,-7.575593,-63.09795,107.5557,-94.90966,-28.84972,105.4316,-121.4007,2.766914,84.99986,-116.8605,35.57561,63.69867,-86.21497,-72.25081,109.2329,-28.18167,-63.16843,102.0381,-72.70784,-44.28603,90.46738,-80.37384,-24.70465,80.11923,-84.27892,28.00349,58.49159,-83.00436,-0.8210601,-0.4981105,-0.2788302,-0.6291738,-0.3988834,-0.6671075,-0.3611145,-0.2924737,-0.8854691,-0.1993102,-0.4659379,-0.8620774,0.1047414,-0.7619166,-0.6391496,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,TRUE,TRUE,TRUE,TRUE,161.525186072295,1,5
5,2.268531,495.4233,208.877,411.3998,541.1693,537.6234,-58.70316,92.69434,-1.638967,-62.99052,98.79005,-91.05868,-29.08019,97.35496,-118.6456,4.526343,80.1918,-115.1189,39.61774,61.9556,-85.13003,-68.95885,104.9318,-21.97293,-63.25935,101.6865,-74.86109,-42.8465,91.04879,-84.53589,-17.87679,79.66348,-92.07965,37.09736,60.2692,-84.76735,-0.7908181,-0.5765156,-0.2055152,-0.6036171,-0.3799182,-0.7009341,-0.3033913,-0.2474661,-0.9201708,-0.1085118,-0.408867,-0.9061197,0.2051971,-0.706258,-0.6775646,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,TRUE,TRUE,TRUE,TRUE,159.719950631081,1,5
5,2.29071,292.6232,213.3887,259.3199,313.8003,296.2567,-57.06404,91.72333,1.129432,-62.26699,91.70698,-89.1465,-28.47193,88.70683,-116.4526,6.232635,74.07034,-112.5908,40.72321,57.23661,-80.63733,-65.46278,100.748,-15.67643,-63.12965,99.2799,-78.48271,-40.26154,90.57824,-90.67062,-8.865043,77.67265,-100.1882,39.68137,56.51237,-80.89522,-0.7732838,-0.6155961,-0.1518997,-0.5877128,-0.4246192,-0.6886887,-0.281641,-0.2948449,-0.9130962,-0.0628375,-0.4180239,-0.9062601,0.2163962,-0.7499887,-0.6250517,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,TRUE,TRUE,TRUE,TRUE,157.13663417568,1,5
5,2.300746,172.5917,250.6177,310.8778,285.7711,325.9756,-57.29722,92.59851,0.1990364,-61.06909,88.63085,-89.99241,-26.79536,84.1747,-116.2842,7.025091,70.00955,-111.0202,39.84607,53.03841,-76.09233,-64.1942,99.36568,-13.47607,-62.74398,97.06864,-80.80766,-38.19428,89.35839,-94.72391,-4.531851,75.41907,-103.3121,38.8798,52.80497,-76.94337,-0.7615734,-0.6331912,-0.1381117,-0.5711248,-0.4599618,-0.6798909,-0.2618661,-0.3417116,-0.9025849,-0.05855607,-0.4575916,-0.8872322,0.1884851,-0.8153558,-0.5474196,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,TRUE,TRUE,TRUE,TRUE,154.935282852765,1,5
5,2.322132,503.7773,414.6097,703.6358,633.2378,470.0701,-64.90132,95.11889,-18.8204,-50.47677,77.76252,-62.9399,-31.10705,70.68106,-59.52144,-8.871557,71.87366,-63.09064,15.92152,71.3261,-58.33543,-63.53794,97.73815,-12.78222,-61.88861,87.54125,-84.99163,-36.31344,78.94891,-101.0607,-6.454374,66.68956,-104.8168,26.05121,52.86752,-74.39917,-0.7634344,-0.5772657,-0.2897106,-0.5078429,-0.7932948,-0.3358258,-0.4091433,-0.7956511,-0.4467002,-0.3854762,-0.8047345,-0.4514537,-0.1929845,-0.9686074,-0.1567061,43.63782,49.24041,56.1055,53.94693,42.2934,16.95563,16.19602,15.90664,15.13618,13.44514,TRUE,TRUE,TRUE,TRUE,TRUE,154.268166635513,1,5
