5,9.876098,4.639849,4.297919,3.861912,3.808161,3.996606,82.11777,192.229,-44.43014,45.44941,223.2246,-103.0885,18.24947,236.125,-107.7712,-8.196132,236.0517,-96.95832,-40.41866,219.2063,-74.38742,83.94329,194.2543,-45.73399,46.96542,226.0638,-104.4621,19.41333,237.2414,-108.8856,-6.859846,238.8356,-98.38758,-39.21987,220.9194,-75.72997,0.4733797,0.2413749,-0.8471422,0.1126273,0.4639729,-0.8786604,-0.008330232,0.5477622,-0.8365926,-0.1149938,0.5846448,-0.8030983,-0.4136483,0.5261706,-0.7429937,44.44521,50.15145,57.14356,54.94506,43.0759,17.26934,16.49567,16.20094,15.41623,13.6939,TRUE,TRUE,TRUE,TRUE,TRUE,170.622019550728,1
5,9.876098,4.639849,4.297919,3.861912,3.808161,3.996606,82.11777,192.229,-44.43014,45.44941,223.2246,-103.0885,18.24947,236.125,-107.7712,-8.196132,236.0517,-96.95832,-40.41866,219.2063,-74.38742,83.94329,194.2543,-45.73399,46.96542,226.0638,-104.4621,19.41333,237.2414,-108.8856,-6.859846,238.8356,-98.38758,-39.21987,220.9194,-75.72997,0.4733797,0.2413749,-0.8471422,0.1126273,0.4639729,-0.8786604,-0.008330232,0.5477622,-0.8365926,-0.1149938,0.5846448,-0.8030983,-0.4136483,0.5261706,-0.7429937,44.44521,50.15145,57.14356,54.94506,43.0759,17.26934,16.49567,16.20094,15.41623,13.6939,TRUE,TRUE,TRUE,TRUE,TRUE,170.622019550728,1
5,9.899901,4.016509,5.426828,4.56098,3.343786,3.800557,82.13502,192.2608,-44.35799,45.45462,223.3442,-102.9942,18.26704,236.252,-107.6708,-8.172581,236.1655,-96.87099,-40.3933,219.3304,-74.3159,83.93914,194.25,-45.72986,46.95423,226.0458,-104.4493,19.39983,237.2329,-108.8687,-6.870437,238.8158,-98.37364,-39.2376,220.8964,-75.70617,0.4735586,0.2420668,-0.8468447,0.1128199,0.4649017,-0.8781447,-0.008037655,0.5478722,-0.8365234,-0.1145296,0.583651,-0.8038871,-0.4130047,0.5256454,-0.7437231,44.44521,50.15145,57.14356,54.94506,43.0759,17.26934,16.49567,16.20094,15.41623,13.6939,TRUE,TRUE,TRUE,TRUE,TRUE,170.589751260216,1
5,9.923685,3.950169,6.205857,4.364201,3.633368,3.264636,82.1503,192.3018,-44.28251,45.458,223.4732,-102.8923,18.29199,236.3727,-107.5716,-8.137975,236.2893,-96.77448,-40.3689,219.4477,-74.24431,83.93661,194.2474,-45.72717,46.94533,226.0322,-104.4386,19.39008,237.2272,-108.8555,-6.878761,238.8001,-98.36196,-39.25243,220.8776,-75.68537,0.4737138,0.2429301,-0.8465106,0.1129853,0.4658538,-0.8776187,-0.007578352,0.5474811,-0.8367837,-0.1138153,0.5825598,-0.8047795,-0.41241,0.5244751,-0.7448784,44.44521,50.15145,57.14356,54.94506,43.0759,17.26934,16.49567,16.20094,15.41623,13.6939,TRUE,TRUE,TRUE,TRUE,TRUE,170.538426346225,1
5,9.947633,4.824137,6.591711,6.688386,5.018724,3.774953,82.16525,192.3928,-44.20698,45.44313,223.6262,-102.8015,18.28985,236.5563,-107.4533,-8.12077,236.4531,-96.66928,-40.35057,219.5904,-74.17356,83.93427,194.2451,-45.72451,46.93725,226.0209,-104.4284,19.38155,237.2236,-108.8431,-6.886001,238.7869,-98.35114,-39.26577,220.8614,-75.66582,0.4740012,0.2442822,-0.8459604,0.1130133,0.4666242,-0.8772057,-0.007399913,0.5482449,-0.8362851,-0.1132306,0.5821427,-0.8051638,-0.411678,0.5235134,-0.7459592,44.44521,50.15145,57.14356,54.94506,43.0759,17.26934,16.49567,16.20094,15.41623,13.6939,TRUE,TRUE,TRUE,TRUE,TRUE,170.458558865405,1
5,9.947633,4.824137,6.591711,6.688386,5.018724,3.774953,82.16525,192.3928,-44.20698,45.44313,223.6262,-102.8015,18.28985,236.5563,-107.4533,-8.12077,236.4531,-96.66928,-40.35057,219.5904,-74.17356,83.93427,194.2451,-45.72451,46.93725,226.0209,-104.4284,19.38155,237.2236,-108.8431,-6.886001,238.7869,-98.35114,-39.26577,220.8614,-75.66582,0.4740012,0.2442822,-0.8459604,0.1130133,0.4666242,-0.8772057,-0.007399913,0.5482449,-0.8362851,-0.1132306,0.5821427,-0.8051638,-0.411678,0.5235134,-0.7459592,44.44521,50.15145,57.14356,54.94506,43.0759,17.26934,16.49567,16.20094,15.41623,13.6939,TRUE,TRUE,TRUE,TRUE,TRUE,170.458558865405,1
5,9.971647,6.37188,8.777643,9.142077,9.425948,7.218428,82.13828,192.526,-44.10044,45.38807,223.8502,-102.6612,18.26081,236.8068,-107.2869,-8.139751,236.733,-96.48158,-40.36842,219.8434,-74.02599,83.93169,194.2428,-45.72145,46.92929,226.0112,-104.4181,19.37336,237.2219,-108.8304,-6.892668,238.7764,-98.34034,-39.2779,220.8495,-75.6469,0.4743063,0.2456676,-0.8453881,0.1130579,0.467384,-0.8767954,-0.00697102,0.5485561,-0.8360847,-0.1126578,0.5826167,-0.8049012,-0.4109138,0.5230656,-0.7466941,44.44521,50.15145,57.14356,54.94506,43.0759,17.26934,16.49567,16.20094,15.41623,13.6939,TRUE,TRUE,TRUE,TRUE,TRUE,170.234993989648,1
5,9.995904,6.676054,10.9203,11.13022,10.98099,9.707706,82.03517,192.6262,-43.98726,45.27779,224.0753,-102.4789,18.17836,237.0589,-107.0785,-8.206749,236.9946,-96.2663,-40.43613,220.1085,-73.82487,83.92877,194.2406,-45.71801,46.92134,226.0032,-104.4075,19.36521,237.222,-108.8172,-6.898865,238.7681,-98.32985,-39.28915,220.8413,-75.6286,0.4738939,0.2458231,-0.8455741,0.1130298,0.4681224,-0.876405,-0.006601598,0.5486668,-0.836015,-0.1120605,0.5820848,-0.8053693,-0.4102296,0.5221873,-0.7476845,44.44521,50.15145,57.14356,54.94506,43.0759,17.26934,16.49567,16.20094,15.41623,13.6939,TRUE,TRUE,TRUE,TRUE,TRUE,170.02385343653,1
5,9.995904,6.676054,10.9203,11.13022,10.98099,9.707706,82.03517,192.6262,-43.98726,45.27779,224.0753,-102.4789,18.17836,237.0589,-107.0785,-8.206749,236.9946,-96.2663,-40.43613,220.1085,-73.82487,83.92877,194.2406,-45.71801,46.92134,226.0032,-104.4075,19.36521,237.222,-108.8172,-6.898865,238.7681,-98.32985,-39.28915,220.8413,-75.6286,0.4738939,0.2458231,-0.8455741,0.1130298,0.4681224,-0.876405,-0.006601598,0.5486668,-0.836015,-0.1120605,0.5820848,-0.8053693,-0.4102296,0.5221873,-0.7476845,44.44521,50.15145,57.14356,54.94506,43.0759,17.26934,16.49567,16.20094,15.41623,13.6939,TRUE,TRUE,TRUE,TRUE,TRUE,170.02385343653,1
5,10.02004,6.020369,9.02053,9.372693,10.20584,10.86226,81.93443,192.7066,-43.93055,45.18628,224.2253,-102.3888,18.11106,237.2378,-106.9748,-8.270381,237.208,-96.14774,-40.50404,220.3627,-73.69484,83.92478,194.2379,-45.71343,46.91298,225.996,-104.3967,19.35662,237.2232,-108.8033,-6.9053,238.7609,-98.31894,-39.30096,220.836,-75.60921,0.4736897,0.2454035,-0.8458104,0.1131659,0.467991,-0.8764576,-0.006144615,0.5484189,-0.8361812,-0.1116104,0.5820453,-0.8054603,-0.4096687,0.5225648,-0.7477283,44.44521,50.15145,57.14356,54.94506,43.0759,17.26934,16.49567,16.20094,15.41623,13.6939,TRUE,TRUE,TRUE,TRUE,TRUE,170.031207918348,1
